anyo;trimestre;provincia;tasa_vivienda_libre;tasa_vivienda_libre_hasta_5a;tasa_vivienda_libre_mas_5a;tasa_vivienda_protegida;tasaciones
1997;4;Palencia;567.1;;;;
1997;4;Palmas (Las);702.4;;;;
1997;4;País Vasco;965.6;;;;
1997;4;Pontevedra;591.7;;;;
1997;4;Rioja (La);613.8;;;;
1997;4;Salamanca;657.4;;;;
1997;4;Santa Cruz de Tenerife;666;;;;
1997;4;Segovia;657.5;;;;
1997;4;Sevilla;506.6;;;;
1997;4;Soria;691.3;;;;
1997;4;Tarragona;527.2;;;;
1997;4;Teruel;467;;;;
1997;4;Toledo;464.1;;;;
1997;4;TOTAL NACIONAL;702.8;;;;
1997;4;Valencia/València;515.4;;;;
1997;4;Valladolid;679.4;;;;
1997;4;Zamora;522.1;;;;
1997;4;Zaragoza;621.3;;;;
1997;4;Ávila;595.6;;;;
1998;1;Albacete;479;;;;
1998;1;Alicante/Alacant;530.8;;;;
1998;1;Almería;505;;;;
1998;1;Andalucía;527.3;;;;
1998;1;Araba/Alava;1072.5;;;;
1998;1;Aragón;584.1;;;;
1998;1;Asturias (Principado de );702.1;;;;
1998;1;Badajoz;397.6;;;;
1998;1;Balears (Illes);680.5;;;;
1998;1;Barcelona;951.4;;;;
1998;1;Bizkaia;960.9;;;;
1998;1;Burgos;762.5;;;;
1998;1;Canarias;702.2;;;;
1998;1;Cantabria;754.8;;;;
1998;1;Castellón/Castelló;537.9;;;;
1998;1;Castilla y León;657.4;;;;
1998;1;Castilla-La Mancha;532.5;;;;
1998;1;Cataluña;812.2;;;;
1998;1;Ciudad Real;432.1;;;;
1998;1;Comunidad Valenciana;537.2;;;;
1998;1;Coruña (A);711.4;;;;
1998;1;Cuenca;435.9;;;;
1998;1;Cáceres;445.5;;;;
1998;1;Cádiz;533.9;;;;
1998;1;Córdoba;470.6;;;;
1998;1;Extremadura;415.6;;;;
1998;1;Galicia;639.4;;;;
1998;1;Gipuzkoa;979.7;;;;
1998;1;Girona;640.6;;;;
1998;1;Granada;510.9;;;;
1998;1;Guadalajara;659.2;;;;
1998;1;Huelva;534.2;;;;
1998;1;Huesca;487.1;;;;
1998;1;Jaén;395.8;;;;
1998;1;León;581.2;;;;
1998;1;Lleida;523.5;;;;
1998;1;Lugo;474.1;;;;
1998;1;Madrid (Comunidad de);1070.5;;;;
1998;1;Murcia (Región de);464.4;;;;
1998;1;Málaga;547.9;;;;
1998;1;Navarra (Comunidad Foral de);802.5;;;;
1998;1;Ourense;623.2;;;;
1998;1;Palencia;591.8;;;;
1998;1;Palmas (Las);733.2;;;;
1998;1;País Vasco;970.5;;;;
1998;1;Pontevedra;600.4;;;;
1998;1;Rioja (La);601.2;;;;
1998;1;Salamanca;653.4;;;;
1998;1;Santa Cruz de Tenerife;664.5;;;;
1998;1;Segovia;651;;;;
1998;1;Sevilla;532.9;;;;
1998;1;Soria;760.7;;;;
1998;1;Tarragona;513.3;;;;
1998;1;Teruel;465.3;;;;
1998;1;Toledo;470.3;;;;
1998;1;TOTAL NACIONAL;716.3;;;;
1998;1;Valencia/València;521.6;;;;
1998;1;Valladolid;682.1;;;;
1998;1;Zamora;516.5;;;;
1998;1;Zaragoza;610;;;;
1998;1;Ávila;604.5;;;;
1998;2;Albacete;477.9;;;;
1998;2;Alicante/Alacant;562.2;;;;
1998;2;Almería;524.1;;;;
1998;2;Andalucía;537;;;;
1998;2;Araba/Alava;1117.2;;;;
1998;2;Aragón;602;;;;
1998;2;Asturias (Principado de );712.1;;;;
1998;2;Badajoz;407.4;;;;
1998;2;Balears (Illes);746.6;;;;
1998;2;Barcelona;986.3;;;;
1998;2;Bizkaia;997.6;;;;
1998;2;Burgos;856.4;;;;
1998;2;Canarias;726.6;;;;
1998;2;Cantabria;763;;;;
1998;2;Castellón/Castelló;540.7;;;;
1998;2;Castilla y León;677.1;;;;
1998;2;Castilla-La Mancha;529;;;;
1998;2;Cataluña;833.4;;;;
1998;2;Ciudad Real;420.9;;;;
1998;2;Comunidad Valenciana;556.1;;;;
1998;2;Coruña (A);708;;;;
1998;2;Cuenca;455.6;;;;
1998;2;Cáceres;443.8;;;;
1998;2;Cádiz;545.4;;;;
1998;2;Córdoba;485.7;;;;
1998;2;Extremadura;419.8;;;;
1998;2;Galicia;647.4;;;;
1998;2;Gipuzkoa;997.2;;;;
1998;2;Girona;658.8;;;;
1998;2;Granada;527;;;;
1998;2;Guadalajara;675.4;;;;
1998;2;Huelva;547;;;;
1998;2;Huesca;490.9;;;;
1998;2;Jaén;395.8;;;;
1998;2;León;569.2;;;;
1998;2;Lleida;521.3;;;;
1998;2;Lugo;469.9;;;;
1998;2;Madrid (Comunidad de);1054.8;;;;
1998;2;Murcia (Región de);470.6;;;;
1998;2;Málaga;568.9;;;;
1998;2;Navarra (Comunidad Foral de);800.9;;;;
1998;2;Ourense;642.3;;;;
1998;2;Palencia;570.1;;;;
1998;2;Palmas (Las);762.5;;;;
1998;2;País Vasco;1002.3;;;;
1998;2;Pontevedra;621.7;;;;
1998;2;Rioja (La);611;;;;
1998;2;Salamanca;693.3;;;;
1998;2;Santa Cruz de Tenerife;685.7;;;;
1998;2;Segovia;678;;;;
1998;2;Sevilla;526;;;;
1998;2;Soria;767.7;;;;
1998;2;Tarragona;521;;;;
1998;2;Teruel;469.6;;;;
1998;2;Toledo;477.8;;;;
1998;2;TOTAL NACIONAL;761.8;;;;
1998;2;Valencia/València;536.4;;;;
1998;2;Valladolid;690.3;;;;
1998;2;Zamora;528.7;;;;
1998;2;Zaragoza;634.3;;;;
1998;2;Ávila;626.7;;;;
1998;3;Albacete;489.9;;;;
1998;3;Alicante/Alacant;586.1;;;;
1998;3;Almería;538.1;;;;
1998;3;Andalucía;548.1;;;;
1998;3;Araba/Alava;1145.4;;;;
1998;3;Aragón;642.3;;;;
1998;3;Asturias (Principado de );714.9;;;;
1998;3;Badajoz;426.3;;;;
1998;3;Balears (Illes);771.2;;;;
1998;3;Barcelona;1012.4;;;;
1998;3;Bizkaia;987.8;;;;
1998;3;Burgos;849;;;;
1998;3;Canarias;744.9;;;;
1998;3;Cantabria;780.8;;;;
1998;3;Castellón/Castelló;544.8;;;;
1998;3;Castilla y León;686.9;;;;
1998;3;Castilla-La Mancha;531.3;;;;
1998;3;Cataluña;860.4;;;;
1998;3;Ciudad Real;417.6;;;;
1998;3;Comunidad Valenciana;566.9;;;;
1998;3;Coruña (A);713.8;;;;
1998;3;Cuenca;481.4;;;;
1998;3;Cáceres;449;;;;
1998;3;Cádiz;559.9;;;;
1998;3;Córdoba;503.2;;;;
1998;3;Extremadura;433.2;;;;
1998;3;Galicia;658.9;;;;
1998;3;Gipuzkoa;1032.1;;;;
1998;3;Girona;668.6;;;;
1998;3;Granada;522.4;;;;
1998;3;Guadalajara;665.7;;;;
1998;3;Huelva;548.3;;;;
1998;3;Huesca;551.8;;;;
1998;3;Jaén;409.3;;;;
1998;3;León;581.2;;;;
1998;3;Lleida;547.7;;;;
1998;3;Lugo;485;;;;
1998;3;Madrid (Comunidad de);1062.7;;;;
1998;3;Murcia (Región de);479.3;;;;
1998;3;Málaga;578.5;;;;
1998;3;Navarra (Comunidad Foral de);837.7;;;;
1998;3;Ourense;644.3;;;;
1998;3;Palencia;613.5;;;;
1998;3;Palmas (Las);759.4;;;;
1998;3;País Vasco;1009.6;;;;
1998;3;Pontevedra;630.4;;;;
1998;3;Rioja (La);630.5;;;;
1998;3;Salamanca;697.3;;;;
1998;3;Santa Cruz de Tenerife;726.5;;;;
1998;3;Segovia;697.3;;;;
1998;3;Sevilla;534.3;;;;
1998;3;Soria;756;;;;
1998;3;Tarragona;556.4;;;;
1998;3;Teruel;494.9;;;;
1998;3;Toledo;485.3;;;;
1998;3;TOTAL NACIONAL;777;;;;
1998;3;Valencia/València;545.1;;;;
1998;3;Valladolid;705.4;;;;
1998;3;Zamora;525.9;;;;
1998;3;Zaragoza;671.6;;;;
1998;3;Ávila;617.8;;;;
1998;4;Albacete;504.1;;;;
1998;4;Alicante/Alacant;581.6;;;;
1998;4;Almería;529.2;;;;
1998;4;Andalucía;552.3;;;;
1998;4;Araba/Alava;1272.4;;;;
1998;4;Aragón;658.8;;;;
1998;4;Asturias (Principado de );719.2;;;;
1998;4;Badajoz;432.1;;;;
1998;4;Balears (Illes);795.8;;;;
1998;4;Barcelona;1038.5;;;;
1998;4;Bizkaia;1051.4;;;;
1998;4;Burgos;856.4;;;;
1998;4;Canarias;770.9;;;;
1998;4;Cantabria;787.3;;;;
1998;4;Castellón/Castelló;555.7;;;;
1998;4;Castilla y León;694.3;;;;
1998;4;Castilla-La Mancha;538.4;;;;
1998;4;Cataluña;883.5;;;;
1998;4;Ciudad Real;439.4;;;;
1998;4;Comunidad Valenciana;572.3;;;;
1998;4;Coruña (A);723.1;;;;
1998;4;Cuenca;469.8;;;;
1998;4;Cáceres;457.6;;;;
1998;4;Cádiz;555.6;;;;
1998;4;Córdoba;504.4;;;;
1998;4;Extremadura;438.2;;;;
1998;4;Galicia;663.5;;;;
1998;4;Gipuzkoa;1049.5;;;;
1998;4;Girona;667;;;;
1998;4;Granada;531.6;;;;
1998;4;Guadalajara;730.3;;;;
1998;4;Huelva;556;;;;
1998;4;Huesca;553;;;;
1998;4;Jaén;417.3;;;;
1998;4;León;573.2;;;;
1998;4;Lleida;544.4;;;;
1998;4;Lugo;486.6;;;;
1998;4;Madrid (Comunidad de);1062.7;;;;
1998;4;Murcia (Región de);489.3;;;;
1998;4;Málaga;603.3;;;;
1998;4;Navarra (Comunidad Foral de);805.5;;;;
1998;4;Ourense;650;;;;
1998;4;Palencia;609.6;;;;
1998;4;Palmas (Las);787.1;;;;
1998;4;País Vasco;1065.8;;;;
1998;4;Pontevedra;645.4;;;;
1998;4;Rioja (La);638.9;;;;
1998;4;Salamanca;742.6;;;;
1998;4;Santa Cruz de Tenerife;750.6;;;;
1998;4;Segovia;719.2;;;;
1998;4;Sevilla;544;;;;
1998;4;Soria;738.3;;;;
1998;4;Tarragona;567.2;;;;
1998;4;Teruel;493.2;;;;
1998;4;Toledo;494;;;;
1998;4;TOTAL NACIONAL;756.7;;;;
1998;4;Valencia/València;553.7;;;;
1998;4;Valladolid;704;;;;
1998;4;Zamora;525;;;;
1998;4;Zaragoza;702.5;;;;
1998;4;Ávila;613.4;;;;
1999;1;Albacete;506.3;;;;
1999;1;Alicante/Alacant;608.5;;;;
1999;1;Almería;538.1;;;;
1999;1;Andalucía;567.6;;;;
1999;1;Araba/Alava;1291.2;;;;
1999;1;Aragón;673.7;;;;
1999;1;Asturias (Principado de );742;;;;
1999;1;Badajoz;425.5;;;;
1999;1;Balears (Illes);846.8;;;;
1999;1;Barcelona;1082.1;;;;
1999;1;Bizkaia;1075.8;;;;
1999;1;Burgos;876.9;;;;
1999;1;Canarias;802.9;;;;
1999;1;Cantabria;775.9;;;;
1999;1;Castellón/Castelló;578.9;;;;
1999;1;Castilla y León;696.7;;;;
1999;1;Castilla-La Mancha;551.4;;;;
1999;1;Cataluña;918.3;;;;
1999;1;Ciudad Real;441.8;;;;
1999;1;Comunidad Valenciana;592.6;;;;
1999;1;Coruña (A);698.6;;;;
1999;1;Cuenca;477.8;;;;
1999;1;Cáceres;457.6;;;;
1999;1;Cádiz;559.9;;;;
1999;1;Córdoba;517.2;;;;
1999;1;Extremadura;441.6;;;;
1999;1;Galicia;662.3;;;;
1999;1;Gipuzkoa;1076.9;;;;
1999;1;Girona;701.6;;;;
1999;1;Granada;547.6;;;;
1999;1;Guadalajara;704.5;;;;
1999;1;Huelva;570.1;;;;
1999;1;Huesca;569.2;;;;
1999;1;Jaén;430.1;;;;
1999;1;León;567.2;;;;
1999;1;Lleida;571.8;;;;
1999;1;Lugo;493.3;;;;
1999;1;Madrid (Comunidad de);1075.8;;;;
1999;1;Murcia (Región de);491.8;;;;
1999;1;Málaga;614.8;;;;
1999;1;Navarra (Comunidad Foral de);827;;;;
1999;1;Ourense;651.9;;;;
1999;1;Palencia;602.7;;;;
1999;1;Palmas (Las);841.1;;;;
1999;1;País Vasco;1090.3;;;;
1999;1;Pontevedra;655.4;;;;
1999;1;Rioja (La);680.9;;;;
1999;1;Salamanca;717.3;;;;
1999;1;Santa Cruz de Tenerife;758.2;;;;
1999;1;Segovia;671.6;;;;
1999;1;Sevilla;550.9;;;;
1999;1;Soria;743;;;;
1999;1;Tarragona;578;;;;
1999;1;Teruel;496.7;;;;
1999;1;Toledo;496.5;;;;
1999;1;TOTAL NACIONAL;780.3;;;;
1999;1;Valencia/València;577.2;;;;
1999;1;Valladolid;728.7;;;;
1999;1;Zamora;539.1;;;;
1999;1;Zaragoza;710.6;;;;
1999;1;Ávila;645.6;;;;
1999;2;Albacete;519.4;;;;
1999;2;Alicante/Alacant;641.4;;;;
1999;2;Almería;554.6;;;;
1999;2;Andalucía;584.3;;;;
1999;2;Araba/Alava;1359.4;;;;
1999;2;Aragón;711;;;;
1999;2;Asturias (Principado de );767.6;;;;
1999;2;Badajoz;452.6;;;;
1999;2;Balears (Illes);914.9;;;;
1999;2;Barcelona;1116.9;;;;
1999;2;Bizkaia;1122.3;;;;
1999;2;Burgos;926.8;;;;
1999;2;Canarias;833.5;;;;
1999;2;Cantabria;801.9;;;;
1999;2;Castellón/Castelló;604.8;;;;
1999;2;Castilla y León;725;;;;
1999;2;Castilla-La Mancha;553.7;;;;
1999;2;Cataluña;949.1;;;;
1999;2;Ciudad Real;447.4;;;;
1999;2;Comunidad Valenciana;619.6;;;;
1999;2;Coruña (A);695.1;;;;
1999;2;Cuenca;458.2;;;;
1999;2;Cáceres;471.5;;;;
1999;2;Cádiz;577.3;;;;
1999;2;Córdoba;500.9;;;;
1999;2;Extremadura;450.8;;;;
1999;2;Galicia;668;;;;
1999;2;Gipuzkoa;1179.1;;;;
1999;2;Girona;736.2;;;;
1999;2;Granada;571.8;;;;
1999;2;Guadalajara;689.9;;;;
1999;2;Huelva;579.1;;;;
1999;2;Huesca;575.4;;;;
1999;2;Jaén;433.3;;;;
1999;2;León;584.2;;;;
1999;2;Lleida;594.9;;;;
1999;2;Lugo;507.6;;;;
1999;2;Madrid (Comunidad de);1104.5;;;;
1999;2;Murcia (Región de);514.1;;;;
1999;2;Málaga;633.9;;;;
1999;2;Navarra (Comunidad Foral de);851.5;;;;
1999;2;Ourense;651.9;;;;
1999;2;Palencia;630.3;;;;
1999;2;Palmas (Las);871.9;;;;
1999;2;País Vasco;1153.9;;;;
1999;2;Pontevedra;656.6;;;;
1999;2;Rioja (La);713;;;;
1999;2;Salamanca;742.6;;;;
1999;2;Santa Cruz de Tenerife;782.3;;;;
1999;2;Segovia;730.8;;;;
1999;2;Sevilla;564.8;;;;
1999;2;Soria;736;;;;
1999;2;Tarragona;601.1;;;;
1999;2;Teruel;500.2;;;;
1999;2;Toledo;496.5;;;;
1999;2;TOTAL NACIONAL;805.6;;;;
1999;2;Valencia/València;603.2;;;;
1999;2;Valladolid;767;;;;
1999;2;Zamora;541.9;;;;
1999;2;Zaragoza;765.7;;;;
1999;2;Ávila;653.3;;;;
1999;3;Albacete;544.5;;;;
1999;3;Alicante/Alacant;659.4;;;;
1999;3;Almería;577.5;;;;
1999;3;Andalucía;601;;;;
1999;3;Araba/Alava;1451.1;;;;
1999;3;Aragón;715.5;;;;
1999;3;Asturias (Principado de );786.1;;;;
1999;3;Badajoz;451.8;;;;
1999;3;Balears (Illes);973.5;;;;
1999;3;Barcelona;1153.9;;;;
1999;3;Bizkaia;1183.4;;;;
1999;3;Burgos;942.9;;;;
1999;3;Canarias;850.3;;;;
1999;3;Cantabria;845.7;;;;
1999;3;Castellón/Castelló;603.5;;;;
1999;3;Castilla y León;736.1;;;;
1999;3;Castilla-La Mancha;563.2;;;;
1999;3;Cataluña;974.2;;;;
1999;3;Ciudad Real;449;;;;
1999;3;Comunidad Valenciana;625;;;;
1999;3;Coruña (A);704.5;;;;
1999;3;Cuenca;485;;;;
1999;3;Cáceres;470.6;;;;
1999;3;Cádiz;591.7;;;;
1999;3;Córdoba;520.7;;;;
1999;3;Extremadura;457.5;;;;
1999;3;Galicia;678.3;;;;
1999;3;Gipuzkoa;1216.5;;;;
1999;3;Girona;736.2;;;;
1999;3;Granada;584.4;;;;
1999;3;Guadalajara;693.2;;;;
1999;3;Huelva;598.3;;;;
1999;3;Huesca;596.5;;;;
1999;3;Jaén;444.5;;;;
1999;3;León;601.3;;;;
1999;3;Lleida;604.8;;;;
1999;3;Lugo;527.7;;;;
1999;3;Madrid (Comunidad de);1141.2;;;;
1999;3;Murcia (Región de);511.6;;;;
1999;3;Málaga;666.3;;;;
1999;3;Navarra (Comunidad Foral de);897.4;;;;
1999;3;Ourense;672;;;;
1999;3;Palencia;639.2;;;;
1999;3;Palmas (Las);885.7;;;;
1999;3;País Vasco;1215;;;;
1999;3;Pontevedra;667.8;;;;
1999;3;Rioja (La);710.2;;;;
1999;3;Salamanca;749.2;;;;
1999;3;Santa Cruz de Tenerife;803.5;;;;
1999;3;Segovia;724.4;;;;
1999;3;Sevilla;577.2;;;;
1999;3;Soria;771.3;;;;
1999;3;Tarragona;621.2;;;;
1999;3;Teruel;519.4;;;;
1999;3;Toledo;495.3;;;;
1999;3;TOTAL NACIONAL;827.5;;;;
1999;3;Valencia/València;606.9;;;;
1999;3;Valladolid;773.9;;;;
1999;3;Zamora;573;;;;
1999;3;Zaragoza;759.2;;;;
1999;3;Ávila;624.5;;;;
1999;4;Albacete;550;;;;
1999;4;Alicante/Alacant;662.4;;;;
1999;4;Almería;557.2;;;;
1999;4;Andalucía;610.7;;;;
1999;4;Araba/Alava;1467.6;;;;
1999;4;Aragón;775.3;;;;
1999;4;Asturias (Principado de );798.9;;;;
1999;4;Badajoz;455.9;;;;
1999;4;Balears (Illes);1026.4;;;;
1999;4;Barcelona;1199.6;;;;
1999;4;Bizkaia;1229.9;;;;
1999;4;Burgos;966.4;;;;
1999;4;Canarias;877.7;;;;
1999;4;Cantabria;863.6;;;;
1999;4;Castellón/Castelló;610.3;;;;
1999;4;Castilla y León;745.9;;;;
1999;4;Castilla-La Mancha;580.9;;;;
1999;4;Cataluña;1014.7;;;;
1999;4;Ciudad Real;469.9;;;;
1999;4;Comunidad Valenciana;638.5;;;;
1999;4;Coruña (A);709.1;;;;
1999;4;Cuenca;488.5;;;;
1999;4;Cáceres;464.6;;;;
1999;4;Cádiz;607.7;;;;
1999;4;Córdoba;523;;;;
1999;4;Extremadura;462.5;;;;
1999;4;Galicia;682.9;;;;
1999;4;Gipuzkoa;1273.9;;;;
1999;4;Girona;754.3;;;;
1999;4;Granada;586.7;;;;
1999;4;Guadalajara;736.8;;;;
1999;4;Huelva;612.4;;;;
1999;4;Huesca;638.7;;;;
1999;4;Jaén;451.7;;;;
1999;4;León;607.3;;;;
1999;4;Lleida;616.9;;;;
1999;4;Lugo;526;;;;
1999;4;Madrid (Comunidad de);1177.8;;;;
1999;4;Murcia (Región de);521.6;;;;
1999;4;Málaga;694.9;;;;
1999;4;Navarra (Comunidad Foral de);925;;;;
1999;4;Ourense;655.8;;;;
1999;4;Palencia;658;;;;
1999;4;Palmas (Las);922.7;;;;
1999;4;País Vasco;1259;;;;
1999;4;Pontevedra;680.3;;;;
1999;4;Rioja (La);728.4;;;;
1999;4;Salamanca;751.9;;;;
1999;4;Santa Cruz de Tenerife;820.1;;;;
1999;4;Segovia;707.6;;;;
1999;4;Sevilla;599.4;;;;
1999;4;Soria;764.2;;;;
1999;4;Tarragona;628.9;;;;
1999;4;Teruel;545.6;;;;
1999;4;Toledo;504;;;;
1999;4;TOTAL NACIONAL;829.2;;;;
1999;4;Valencia/València;622.9;;;;
1999;4;Valladolid;783.5;;;;
1999;4;Zamora;591.9;;;;
1999;4;Zaragoza;827.4;;;;
1999;4;Ávila;633.4;;;;
2000;1;Albacete;553.2;;;;
2000;1;Alicante/Alacant;699.8;;;;
2000;1;Almería;601.7;;;;
2000;1;Andalucía;633;;;;
2000;1;Araba/Alava;1390;;;;
2000;1;Aragón;787.2;;;;
2000;1;Asturias (Principado de );814.6;;;;
2000;1;Badajoz;470.7;;;;
2000;1;Balears (Illes);1054.7;;;;
2000;1;Barcelona;1230.1;;;;
2000;1;Bizkaia;1305.7;;;;
2000;1;Burgos;1014.7;;;;
2000;1;Canarias;914.4;;;;
2000;1;Cantabria;879.8;;;;
2000;1;Castellón/Castelló;634.9;;;;
2000;1;Castilla y León;766.8;;;;
2000;1;Castilla-La Mancha;593.9;;;;
2000;1;Cataluña;1039.8;;;;
2000;1;Ciudad Real;476.4;;;;
2000;1;Comunidad Valenciana;673.6;;;;
2000;1;Coruña (A);725.4;;;;
2000;1;Cuenca;487.7;;;;
2000;1;Cáceres;490.6;;;;
2000;1;Cádiz;627.9;;;;
2000;1;Córdoba;533.5;;;;
2000;1;Extremadura;476.7;;;;
2000;1;Galicia;694.3;;;;
2000;1;Gipuzkoa;1413.5;;;;
2000;1;Girona;783.9;;;;
2000;1;Granada;603.9;;;;
2000;1;Guadalajara;738.4;;;;
2000;1;Huelva;617.5;;;;
2000;1;Huesca;601.5;;;;
2000;1;Jaén;467.7;;;;
2000;1;León;613.3;;;;
2000;1;Lleida;634.5;;;;
2000;1;Lugo;523.5;;;;
2000;1;Madrid (Comunidad de);1201.4;;;;
2000;1;Murcia (Región de);546.4;;;;
2000;1;Málaga;727.4;;;;
2000;1;Navarra (Comunidad Foral de);947.9;;;;
2000;1;Ourense;693.1;;;;
2000;1;Palencia;670.9;;;;
2000;1;Palmas (Las);948.9;;;;
2000;1;País Vasco;1342.1;;;;
2000;1;Pontevedra;692.8;;;;
2000;1;Rioja (La);755;;;;
2000;1;Salamanca;766.5;;;;
2000;1;Santa Cruz de Tenerife;873;;;;
2000;1;Segovia;733.4;;;;
2000;1;Sevilla;611.8;;;;
2000;1;Soria;824.2;;;;
2000;1;Tarragona;659.7;;;;
2000;1;Teruel;556.9;;;;
2000;1;Toledo;530.2;;;;
2000;1;TOTAL NACIONAL;856.2;;;;
2000;1;Valencia/València;656.3;;;;
2000;1;Valladolid;836.9;;;;
2000;1;Zamora;583.4;;;;
2000;1;Zaragoza;863.1;;;;
2000;1;Ávila;679.9;;;;
2000;2;Albacete;544.5;;;;
2000;2;Alicante/Alacant;731.2;;;;
2000;2;Almería;641.1;;;;
2000;2;Andalucía;663.6;;;;
2000;2;Araba/Alava;1444.1;;;;
2000;2;Aragón;815.6;;;;
2000;2;Asturias (Principado de );851.6;;;;
2000;2;Badajoz;478.1;;;;
2000;2;Balears (Illes);1141.7;;;;
2000;2;Barcelona;1278;;;;
2000;2;Bizkaia;1361.9;;;;
2000;2;Burgos;1095.4;;;;
2000;2;Canarias;952.5;;;;
2000;2;Cantabria;886.3;;;;
2000;2;Castellón/Castelló;704.5;;;;
2000;2;Castilla y León;785.2;;;;
2000;2;Castilla-La Mancha;602.2;;;;
2000;2;Cataluña;1078.4;;;;
2000;2;Ciudad Real;486;;;;
2000;2;Comunidad Valenciana;691.1;;;;
2000;2;Coruña (A);745.2;;;;
2000;2;Cuenca;479.6;;;;
2000;2;Cáceres;481.9;;;;
2000;2;Cádiz;643.8;;;;
2000;2;Córdoba;552.1;;;;
2000;2;Extremadura;477.5;;;;
2000;2;Galicia;713.8;;;;
2000;2;Gipuzkoa;1480.8;;;;
2000;2;Girona;815.2;;;;
2000;2;Granada;639.5;;;;
2000;2;Guadalajara;753;;;;
2000;2;Huelva;670;;;;
2000;2;Huesca;612.7;;;;
2000;2;Jaén;486.1;;;;
2000;2;León;644.4;;;;
2000;2;Lleida;643.3;;;;
2000;2;Lugo;529.4;;;;
2000;2;Madrid (Comunidad de);1251.1;;;;
2000;2;Murcia (Región de);565;;;;
2000;2;Málaga;750.3;;;;
2000;2;Navarra (Comunidad Foral de);993.9;;;;
2000;2;Ourense;696.9;;;;
2000;2;Palencia;715.3;;;;
2000;2;Palmas (Las);990.5;;;;
2000;2;País Vasco;1403.2;;;;
2000;2;Pontevedra;727.8;;;;
2000;2;Rioja (La);798.3;;;;
2000;2;Salamanca;801.1;;;;
2000;2;Santa Cruz de Tenerife;907.7;;;;
2000;2;Segovia;764.2;;;;
2000;2;Sevilla;642.3;;;;
2000;2;Soria;791.2;;;;
2000;2;Tarragona;673.6;;;;
2000;2;Teruel;586.6;;;;
2000;2;Toledo;545.2;;;;
2000;2;TOTAL NACIONAL;879.8;;;;
2000;2;Valencia/València;657.6;;;;
2000;2;Valladolid;827.3;;;;
2000;2;Zamora;592.8;;;;
2000;2;Zaragoza;897.1;;;;
2000;2;Ávila;674.4;;;;
2000;3;Albacete;559.8;;;;
2000;3;Alicante/Alacant;759.6;;;;
2000;3;Almería;650;;;;
2000;3;Andalucía;680.3;;;;
2000;3;Araba/Alava;1512.3;;;;
2000;3;Aragón;848.5;;;;
2000;3;Asturias (Principado de );873;;;;
2000;3;Badajoz;484.6;;;;
2000;3;Balears (Illes);1156.8;;;;
2000;3;Barcelona;1319.4;;;;
2000;3;Bizkaia;1423;;;;
2000;3;Burgos;1092.5;;;;
2000;3;Canarias;972.4;;;;
2000;3;Cantabria;944.8;;;;
2000;3;Castellón/Castelló;694.9;;;;
2000;3;Castilla y León;813.5;;;;
2000;3;Castilla-La Mancha;612.8;;;;
2000;3;Cataluña;1107.3;;;;
2000;3;Ciudad Real;502.9;;;;
2000;3;Comunidad Valenciana;710;;;;
2000;3;Coruña (A);767.3;;;;
2000;3;Cuenca;473.4;;;;
2000;3;Cáceres;500.1;;;;
2000;3;Cádiz;651.1;;;;
2000;3;Córdoba;557.9;;;;
2000;3;Extremadura;488.4;;;;
2000;3;Galicia;741.2;;;;
2000;3;Gipuzkoa;1568;;;;
2000;3;Girona;839.9;;;;
2000;3;Granada;656.7;;;;
2000;3;Guadalajara;759.4;;;;
2000;3;Huelva;693.1;;;;
2000;3;Huesca;674.8;;;;
2000;3;Jaén;497.3;;;;
2000;3;León;683.4;;;;
2000;3;Lleida;658.7;;;;
2000;3;Lugo;542.8;;;;
2000;3;Madrid (Comunidad de);1298.2;;;;
2000;3;Murcia (Región de);586.1;;;;
2000;3;Málaga;805.7;;;;
2000;3;Navarra (Comunidad Foral de);1044.4;;;;
2000;3;Ourense;702.7;;;;
2000;3;Palencia;709.4;;;;
2000;3;Palmas (Las);1027.4;;;;
2000;3;País Vasco;1471.6;;;;
2000;3;Pontevedra;754;;;;
2000;3;Rioja (La);812.3;;;;
2000;3;Salamanca;827.8;;;;
2000;3;Santa Cruz de Tenerife;907.7;;;;
2000;3;Segovia;723.1;;;;
2000;3;Sevilla;653.3;;;;
2000;3;Soria;827.7;;;;
2000;3;Tarragona;713.7;;;;
2000;3;Teruel;609.3;;;;
2000;3;Toledo;558.9;;;;
2000;3;TOTAL NACIONAL;891.6;;;;
2000;3;Valencia/València;674.9;;;;
2000;3;Valladolid;839.6;;;;
2000;3;Zamora;607;;;;
2000;3;Zaragoza;910.1;;;;
2000;3;Ávila;702.1;;;;
2000;4;Albacete;596.9;;;;
2000;4;Alicante/Alacant;780.5;;;;
2000;4;Almería;652.6;;;;
2000;4;Andalucía;687.3;;;;
2000;4;Araba/Alava;1554.6;;;;
2000;4;Aragón;860.4;;;;
2000;4;Asturias (Principado de );882.9;;;;
2000;4;Badajoz;500.2;;;;
2000;4;Balears (Illes);1228.6;;;;
2000;4;Barcelona;1360.8;;;;
2000;4;Bizkaia;1457.3;;;;
2000;4;Burgos;1079.3;;;;
2000;4;Canarias;1016.6;;;;
2000;4;Cantabria;972.4;;;;
2000;4;Castellón/Castelló;700.4;;;;
2000;4;Castilla y León;820.8;;;;
2000;4;Castilla-La Mancha;622.2;;;;
2000;4;Cataluña;1144;;;;
2000;4;Ciudad Real;490.9;;;;
